ResponseID,BranchNum,Date_of_Survey,Time_of_Survey,SurveyQuestion1,SurveyQuestion2
2984,32,7/17/2019 0:00,7:01:00 AM,5,5
2985,22,7/17/2019 0:00,7:01:00 AM,5,5
2986,31,7/17/2019 0:00,9:03:00 AM,5,5
2987,32,7/17/2019 0:00,9:13:00 AM,5,3
2988,12,7/17/2019 0:00,9:53:00 AM,5,5
2989,22,7/17/2019 0:00,10:36:00 AM,4,4
2990,23,7/17/2019 0:00,10:25:00 AM,5,5
2991,9,7/17/2019 0:00,11:17:00 AM,3,3
2992,32,7/17/2019 0:00,12:54:00 PM,4,4
2993,22,7/16/2019 0:00,1:21:00 AM,4,4
2994,18,7/16/2019 0:00,6:32:00 AM,5,5
2995,21,7/16/2019 0:00,6:40:00 AM,5,5
2996,22,7/16/2019 0:00,6:46:00 AM,5,5
2997,32,7/16/2019 0:00,8:01:00 AM,5,5
2998,19,7/16/2019 0:00,8:02:00 AM,4,4
2999,22,7/16/2019 0:00,9:21:00 AM,3,4
3000,41,7/16/2019 0:00,10:21:00 AM,5,5
3001,9,7/16/2019 0:00,11:11:00 AM,4,4
3002,2,7/16/2019 0:00,2:22:00 PM,5,5
3003,9,7/16/2019 0:00,2:30:00 PM,4,4
3004,40,7/16/2019 0:00,2:55:00 PM,5,5
3005,34,7/16/2019 0:00,6:12:00 PM,4,4
3006,40,7/15/2019 0:00,4:13:00 PM,5,5
3007,1,7/15/2019 0:00,6:22:00 PM,5,5
3008,9,7/15/2019 0:00,10:16:00 PM,4,4
3009,9,7/15/2019 0:00,8:50:00 AM,4,5
3010,30,7/15/2019 0:00,10:29:00 AM,5,5
3011,2,7/15/2019 0:00,11:02:00 AM,5,5
3012,25,7/15/2019 0:00,12:30:00 PM,2,4
3013,41,7/15/2019 0:00,2:30:00 PM,4,4
3014,42,7/14/2019 0:00,5:14:00 AM,5,5
3015,32,7/14/2019 0:00,6:09:00 AM,5,5
3016,25,7/14/2019 0:00,11:56:00 AM,5,5
3017,9,7/14/2019 0:00,7:50:00 PM,3,4
3018,7,7/13/2019 0:00,6:17:00 AM,5,5
3019,27,7/13/2019 0:00,6:25:00 AM,5,5
3020,19,7/13/2019 0:00,6:50:00 AM,5,4
3021,26,7/13/2019 0:00,7:23:00 AM,4,3
3022,8,7/13/2019 0:00,8:54:00 AM,1,1
3023,40,7/13/2019 0:00,9:06:00 AM,5,5
3024,20,7/13/2019 0:00,9:15:00 AM,5,4
3025,40,7/13/2019 0:00,9:36:00 AM,5,5
3026,25,7/13/2019 0:00,10:30:00 AM,1,1
3027,4,7/13/2019 0:00,11:18:00 AM,5,5
3028,9,7/13/2019 0:00,12:21:00 PM,5,5
3029,17,7/13/2019 0:00,12:23:00 PM,3,3
3030,31,7/13/2019 0:00,12:35:00 PM,5,5
3031,9,7/13/2019 0:00,1:05:00 PM,4,4
3032,20,7/13/2019 0:00,1:16:00 PM,1,1
3033,8,7/13/2019 0:00,3:48:00 PM,4,4
3034,30,7/13/2019 0:00,6:38:00 PM,5,5
3035,15,7/12/2019 0:00,1:12:00 AM,5,5
3036,15,7/12/2019 0:00,5:50:00 AM,4,4
3037,11,7/12/2019 0:00,5:52:00 AM,5,5
3038,9,7/12/2019 0:00,6:17:00 AM,2,4
3039,4,7/12/2019 0:00,6:18:00 AM,4,4
3040,23,7/12/2019 0:00,6:43:00 AM,5,5
3041,40,7/12/2019 0:00,7:31:00 AM,5,5
3042,2,7/12/2019 0:00,8:19:00 AM,4,4
3043,43,7/12/2019 0:00,9:15:00 AM,4,3
3044,23,7/12/2019 0:00,9:26:00 AM,5,5
3045,43,7/12/2019 0:00,10:52:00 AM,5,5
3046,9,7/12/2019 0:00,12:08:00 PM,5,5
3047,9,7/12/2019 0:00,2:27:00 PM,5,5
3048,17,7/12/2019 0:00,7:16:00 PM,5,5
3049,9,7/11/2019 0:00,6:10:00 AM,4,4
3050,3,7/11/2019 0:00,7:04:00 AM,4,4
3051,42,7/11/2019 0:00,8:13:00 AM,5,5
3052,40,7/11/2019 0:00,10:26:00 AM,5,5
3053,21,7/11/2019 0:00,1:11:00 PM,3,4
3054,2,7/11/2019 0:00,1:16:00 PM,5,4
3055,23,7/11/2019 0:00,3:29:00 PM,5,5
3056,15,7/11/2019 0:00,5:36:00 PM,5,5
3057,25,7/11/2019 0:00,6:15:00 PM,5,5
3058,26,7/11/2019 0:00,6:29:00 PM,4,4
3059,4,7/11/2019 0:00,8:33:00 PM,5,5
3060,26,7/10/2019 0:00,5:10:00 AM,3,4
3061,2,7/10/2019 0:00,5:37:00 AM,5,5
3062,9,7/10/2019 0:00,6:09:00 AM,5,5
3063,27,7/10/2019 0:00,6:32:00 AM,5,5
3064,21,7/10/2019 0:00,7:27:00 AM,4,3
3065,9,7/10/2019 0:00,10:11:00 AM,3,4
3066,9,7/10/2019 0:00,11:08:00 AM,3,3
3067,9,7/10/2019 0:00,12:12:00 PM,4,4
3068,9,7/10/2019 0:00,1:03:00 PM,5,5
3069,32,7/10/2019 0:00,2:35:00 PM,4,4
3070,23,7/10/2019 0:00,2:48:00 PM,5,5
3071,33,7/10/2019 0:00,5:01:00 PM,5,5
3072,9,7/10/2019 0:00,8:27:00 PM,5,5
3073,9,7/9/2019 0:00,1:49:00 AM,5,5
3074,10,7/9/2019 0:00,6:21:00 AM,4,4
3075,9,7/9/2019 0:00,6:23:00 AM,4,4
3076,40,7/9/2019 0:00,6:30:00 AM,4,4
3077,9,7/9/2019 0:00,10:39:00 AM,5,5
3078,19,7/9/2019 0:00,11:19:00 AM,5,5
3079,1,7/9/2019 0:00,11:20:00 AM,3,4
3080,23,7/9/2019 0:00,4:02:00 PM,5,5
3081,9,7/9/2019 0:00,4:09:00 PM,5,4
3082,9,7/9/2019 0:00,7:12:00 PM,5,5
3083,6,7/9/2019 0:00,11:20:00 PM,5,5
3084,31,7/8/2019 0:00,5:18:00 PM,4,4
3085,31,7/8/2019 0:00,6:43:00 PM,5,5
3086,31,7/8/2019 0:00,6:43:00 PM,5,5
3087,40,7/8/2019 0:00,9:13:00 PM,4,4
3088,23,7/8/2019 0:00,9:55:00 PM,4,4
3089,9,7/7/2019 0:00,5:06:00 AM,5,5
3090,9,7/7/2019 0:00,9:50:00 AM,5,4
3091,19,7/7/2019 0:00,4:40:00 PM,5,5
3092,9,7/7/2019 0:00,6:30:00 PM,3,3
3093,34,7/6/2019 0:00,7:18:00 AM,3,2
3094,40,7/6/2019 0:00,7:28:00 AM,5,5
3095,31,7/6/2019 0:00,8:12:00 AM,4,3
3096,19,7/6/2019 0:00,8:47:00 AM,4,5
3097,9,7/6/2019 0:00,9:56:00 AM,5,5
3098,32,7/6/2019 0:00,10:03:00 AM,5,5
3099,9,7/6/2019 0:00,12:03:00 PM,5,5
3100,39,7/6/2019 0:00,12:18:00 PM,5,5
3101,8,7/6/2019 0:00,12:52:00 PM,3,4
3102,25,7/6/2019 0:00,10:57:00 PM,5,5
3103,40,7/6/2019 0:00,5:50:00 AM,5,4
3104,25,7/5/2019 0:00,12:09:00 AM,5,5
3105,9,7/5/2019 0:00,9:34:00 AM,4,4
3106,23,7/5/2019 0:00,11:55:00 AM,5,5
3107,32,7/5/2019 0:00,5:28:00 PM,5,5
3108,25,7/5/2019 0:00,5:30:00 PM,4,4
3109,10,7/5/2019 0:00,9:59:00 PM,1,1
3110,32,7/4/2019 0:00,6:57:00 AM,5,5
3111,7,7/4/2019 0:00,10:26:00 AM,5,5
3112,9,7/4/2019 0:00,11:05:00 AM,3,4
3113,17,7/4/2019 0:00,3:27:00 PM,4,4
3114,9,7/4/2019 0:00,4:04:00 PM,5,5
3115,9,7/4/2019 0:00,5:28:00 PM,5,5
3116,9,7/4/2019 0:00,6:05:00 PM,5,4
3117,26,7/4/2019 0:00,7:07:00 PM,5,5
3118,40,7/3/2019 0:00,11:19:00 AM,5,4
3119,9,7/3/2019 0:00,11:36:00 AM,5,3
3120,35,7/3/2019 0:00,5:52:00 PM,5,5
3121,31,7/3/2019 0:00,7:57:00 PM,4,3
3122,9,7/3/2019 0:00,11:59:00 PM,2,3
3123,39,7/3/2019 0:00,5:19:00 AM,5,2
3124,2,7/3/2019 0:00,5:57:00 AM,4,4
3125,9,7/3/2019 0:00,7:25:00 AM,5,4
3126,9,7/3/2019 0:00,7:37:00 AM,5,5
3127,12,7/3/2019 0:00,7:40:00 AM,5,4
3128,33,7/3/2019 0:00,7:55:00 AM,4,4
3129,32,7/3/2019 0:00,7:57:00 AM,4,3
3130,9,7/3/2019 0:00,9:07:00 AM,4,3
3131,32,7/2/2019 0:00,6:56:00 AM,5,5
3132,19,7/2/2019 0:00,7:26:00 AM,5,5
3133,31,7/2/2019 0:00,8:12:00 AM,4,4
3134,28,7/2/2019 0:00,8:21:00 AM,5,5
3135,9,7/2/2019 0:00,8:23:00 AM,2,2
3136,11,7/2/2019 0:00,8:41:00 AM,3,4
3137,2,7/2/2019 0:00,8:44:00 AM,4,4
3138,19,7/2/2019 0:00,9:38:00 AM,5,4
3139,23,7/2/2019 0:00,3:31:00 PM,5,5
3140,11,7/2/2019 0:00,4:52:00 PM,1,2
3141,2,7/2/2019 0:00,6:37:00 PM,4,4
3142,25,7/2/2019 0:00,10:15:00 PM,5,4
3143,11,7/1/2019 0:00,8:07:00 AM,5,5
3144,25,7/1/2019 0:00,9:06:00 AM,4,4
3145,22,7/1/2019 0:00,2:36:00 PM,4,4
3146,23,7/1/2019 0:00,3:23:00 PM,5,5
3147,9,6/30/2019 0:00,3:12:00 AM,4,4
3148,28,6/30/2019 0:00,10:25:00 AM,1,1
3149,32,6/30/2019 0:00,1:07:00 PM,3,3
3150,22,6/30/2019 0:00,6:01:00 PM,3,3
3151,25,6/29/2019 0:00,8:28:00 AM,4,3
3152,40,6/29/2019 0:00,8:16:00 AM,5,5
3153,9,6/29/2019 0:00,9:37:00 AM,5,5
3154,40,6/29/2019 0:00,5:09:00 PM,5,5
3155,9,6/29/2019 0:00,10:47:00 PM,4,5
3156,32,6/28/2019 0:00,5:51:00 AM,5,5
3157,2,6/28/2019 0:00,6:41:00 AM,4,5
3158,28,6/28/2019 0:00,6:41:00 AM,5,5
3159,31,6/28/2019 0:00,9:44:00 AM,4,4
3160,9,6/27/2019 0:00,5:20:00 AM,5,5
3161,8,6/27/2019 0:00,6:32:00 AM,5,5
3162,2,6/27/2019 0:00,8:09:00 AM,5,5
3163,31,6/27/2019 0:00,8:55:00 AM,5,5
3164,18,6/27/2019 0:00,9:35:00 AM,5,5
3165,2,6/27/2019 0:00,9:24:00 AM,4,4
3166,18,6/27/2019 0:00,10:32:00 AM,5,5
3167,42,6/27/2019 0:00,1:48:00 PM,4,4
3168,23,6/27/2019 0:00,6:39:00 PM,3,3
3169,32,6/27/2019 0:00,11:03:00 PM,4,4
3170,34,6/26/2019 0:00,4:52:00 AM,5,5
3171,40,6/26/2019 0:00,7:45:00 AM,5,5
3172,22,6/26/2019 0:00,9:23:00 AM,4,4
3173,25,6/26/2019 0:00,2:11:00 PM,3,4
3174,23,6/25/2019 0:00,5:44:00 AM,5,5
3175,32,6/25/2019 0:00,7:27:00 AM,5,3
3176,9,6/25/2019 0:00,7:45:00 AM,4,3
3177,11,6/25/2019 0:00,9:06:00 AM,5,5
3178,31,6/25/2019 0:00,9:36:00 AM,5,5
3179,7,6/25/2019 0:00,11:09:00 AM,4,4
3180,1,6/25/2019 0:00,1:17:00 PM,4,4
3181,40,6/25/2019 0:00,1:58:00 PM,5,5
3182,11,6/25/2019 0:00,3:12:00 PM,4,4
3183,28,6/25/2019 0:00,10:57:00 PM,5,5
3184,9,6/25/2019 0:00,10:54:00 PM,5,5
3185,22,6/24/2019 0:00,7:34:00 AM,5,5
3186,8,6/24/2019 0:00,8:59:00 AM,5,4
3187,9,6/24/2019 0:00,9:19:00 AM,3,4
3188,31,6/24/2019 0:00,10:13:00 AM,5,5
3189,37,6/24/2019 0:00,11:55:00 AM,5,5
3190,32,6/24/2019 0:00,8:06:00 PM,5,5
3191,9,6/23/2019 0:00,6:01:00 PM,5,5
3192,25,6/22/2019 0:00,6:03:00 AM,5,5
3193,30,6/22/2019 0:00,7:15:00 AM,4,4
3194,40,6/22/2019 0:00,7:31:00 AM,4,4
3195,9,6/22/2019 0:00,8:05:00 AM,3,3
3196,2,6/22/2019 0:00,9:08:00 AM,4,5
3197,19,6/22/2019 0:00,9:19:00 AM,5,5
3198,25,6/22/2019 0:00,9:35:00 AM,4,4
3199,23,6/22/2019 0:00,10:57:00 AM,5,4
3200,8,6/22/2019 0:00,1:15:00 PM,5,5
3201,25,6/22/2019 0:00,2:35:00 PM,5,5
3202,25,6/22/2019 0:00,5:23:00 PM,5,5
3203,1,6/22/2019 0:00,6:36:00 PM,5,5
3204,15,6/21/2019 0:00,2:18:00 AM,1,2
3205,11,6/21/2019 0:00,5:28:00 AM,4,3
3206,9,6/21/2019 0:00,7:27:00 AM,5,4
3207,34,6/21/2019 0:00,8:22:00 AM,5,5
3208,20,6/21/2019 0:00,10:29:00 AM,4,3
3209,42,6/21/2019 0:00,10:46:00 AM,5,5
3210,1,6/21/2019 0:00,9:06:00 PM,3,3
3211,31,6/20/2019 0:00,8:02:00 AM,3,4
3212,40,6/20/2019 0:00,9:02:00 AM,5,5
3213,40,6/19/2019 0:00,7:41:00 AM,4,4
3214,20,6/19/2019 0:00,8:29:00 AM,4,4
3215,31,6/19/2019 0:00,8:58:00 AM,5,5
3216,10,6/19/2019 0:00,5:29:00 PM,5,5
3217,31,6/19/2019 0:00,6:56:00 PM,5,5
3218,11,6/19/2019 0:00,9:51:00 PM,4,4
3219,2,6/18/2019 0:00,5:50:00 AM,5,5
3220,40,6/18/2019 0:00,6:50:00 AM,4,4
3221,7,6/18/2019 0:00,9:14:00 AM,4,4
3222,25,6/18/2019 0:00,10:21:00 AM,3,4
3223,19,6/18/2019 0:00,11:44:00 AM,5,4
3224,9,6/18/2019 0:00,1:02:00 PM,3,2
3225,40,6/17/2019 0:00,9:42:00 AM,4,4
3226,3,6/17/2019 0:00,7:04:00 PM,1,1
3227,21,6/16/2019 0:00,12:37:00 AM,5,5
3228,15,6/16/2019 0:00,1:32:00 PM,2,2
3229,32,6/16/2019 0:00,5:24:00 PM,4,4
3230,31,6/15/2019 0:00,6:21:00 AM,5,5
3231,10,6/15/2019 0:00,6:20:00 AM,4,5
3232,9,6/15/2019 0:00,6:50:00 AM,5,5
3233,23,6/15/2019 0:00,6:51:00 AM,5,5
3234,21,6/15/2019 0:00,10:00:00 AM,5,5
3235,15,6/15/2019 0:00,10:35:00 AM,5,5
3236,40,6/15/2019 0:00,12:35:00 PM,4,3
3237,42,6/15/2019 0:00,7:49:00 PM,3,4
3238,31,6/15/2019 0:00,9:05:00 PM,5,4
3239,25,6/14/2019 0:00,6:06:00 AM,5,5
3240,22,6/14/2019 0:00,6:40:00 AM,2,4
3241,40,6/14/2019 0:00,11:02:00 AM,5,5
3242,32,6/14/2019 0:00,6:31:00 PM,5,5
3243,22,6/13/2019 0:00,6:54:00 AM,5,5
3244,40,6/13/2019 0:00,9:51:00 AM,5,5
3245,28,6/13/2019 0:00,1:47:00 PM,5,5
3246,32,6/13/2019 0:00,5:31:00 PM,5,5
3247,18,6/13/2019 0:00,5:14:00 AM,5,4
3248,23,6/13/2019 0:00,6:17:00 AM,5,5
3249,29,6/12/2019 0:00,6:55:00 AM,5,5
3250,32,6/12/2019 0:00,6:54:00 AM,5,5
3251,28,6/12/2019 0:00,7:51:00 AM,4,4
3252,23,6/12/2019 0:00,10:45:00 AM,4,4
3253,9,6/12/2019 0:00,12:12:00 PM,4,4
3254,32,6/12/2019 0:00,2:44:00 PM,4,4
3255,25,6/12/2019 0:00,11:30:00 PM,5,5
3256,23,6/12/2019 0:00,5:47:00 AM,5,5
3257,43,6/12/2019 0:00,5:53:00 AM,5,5
3258,17,6/12/2019 0:00,6:11:00 AM,5,5
3259,31,6/12/2019 0:00,6:29:00 AM,5,5
3260,2,6/12/2019 0:00,6:46:00 AM,5,4
3261,31,6/11/2019 0:00,7:07:00 PM,5,5
3262,3,6/11/2019 0:00,6:42:00 AM,5,5
3263,8,6/11/2019 0:00,7:28:00 AM,5,5
3264,15,6/10/2019 0:00,5:37:00 AM,2,2
3265,6,6/10/2019 0:00,5:52:00 AM,5,5
3266,37,6/10/2019 0:00,6:13:00 AM,5,5
3267,25,6/10/2019 0:00,10:10:00 AM,4,4
3268,37,6/10/2019 0:00,5:34:00 PM,4,4
3269,4,6/10/2019 0:00,7:23:00 PM,5,5
3270,23,6/9/2019 0:00,9:26:00 AM,5,5
3271,31,6/9/2019 0:00,10:19:00 AM,5,5
3272,32,6/9/2019 0:00,8:25:00 PM,5,5
3273,28,6/9/2019 0:00,8:25:00 PM,5,5
3274,9,6/9/2019 0:00,11:23:00 PM,5,5
3275,32,6/8/2019 0:00,8:31:00 AM,5,5
3276,32,6/8/2019 0:00,8:28:00 AM,5,4
3277,21,6/8/2019 0:00,10:26:00 AM,5,5
3278,26,6/8/2019 0:00,10:39:00 AM,5,4
3279,31,6/8/2019 0:00,11:30:00 AM,4,4
3280,31,6/8/2019 0:00,3:27:00 PM,5,5
3281,11,6/8/2019 0:00,10:56:00 PM,4,3
3282,23,6/8/2019 0:00,7:41:00 AM,5,5
3283,23,6/7/2019 0:00,7:27:00 AM,4,5
3284,4,6/7/2019 0:00,7:56:00 AM,3,3
3285,17,6/7/2019 0:00,4:25:00 PM,5,5
3286,31,6/7/2019 0:00,11:10:00 PM,5,5
3287,9,6/6/2019 0:00,6:39:00 AM,5,5
3288,9,6/6/2019 0:00,6:53:00 AM,5,5
3289,26,6/6/2019 0:00,7:59:00 AM,5,5
3290,31,6/6/2019 0:00,11:07:00 AM,5,5
3291,17,6/6/2019 0:00,9:51:00 PM,4,4
3292,9,6/6/2019 0:00,10:06:00 PM,5,5
3293,28,6/5/2019 0:00,6:14:00 AM,5,4
3294,6,6/5/2019 0:00,9:14:00 AM,5,5
3295,19,6/5/2019 0:00,9:33:00 AM,5,5
3296,2,6/5/2019 0:00,11:32:00 AM,5,4
3297,32,6/5/2019 0:00,6:51:00 PM,5,5
3298,32,6/4/2019 0:00,5:50:00 AM,4,4
3299,23,6/4/2019 0:00,6:22:00 AM,5,5
3300,23,6/4/2019 0:00,8:05:00 AM,4,4
3301,42,6/4/2019 0:00,8:25:00 AM,5,5
3302,9,6/4/2019 0:00,8:48:00 AM,5,5
3303,9,6/4/2019 0:00,9:06:00 AM,4,5
3304,30,6/4/2019 0:00,9:35:00 AM,5,5
3305,9,6/4/2019 0:00,1:03:00 PM,5,5
3306,9,6/4/2019 0:00,2:40:00 PM,5,5
3307,2,6/3/2019 0:00,1:30:00 AM,5,5
3308,23,6/3/2019 0:00,9:01:00 AM,4,5
3309,23,6/3/2019 0:00,9:31:00 AM,5,5
3310,22,6/3/2019 0:00,12:31:00 PM,5,5
3311,31,6/3/2019 0:00,8:13:00 PM,4,5
3312,8,6/2/2019 0:00,10:16:00 AM,5,5
3313,22,6/2/2019 0:00,10:41:00 AM,5,5
3314,9,6/2/2019 0:00,4:14:00 PM,5,5
3315,5,6/2/2019 0:00,8:27:00 PM,4,4
3316,9,6/2/2019 0:00,9:48:00 PM,5,5
3317,29,6/2/2019 0:00,11:29:00 PM,5,5
3318,27,6/1/2019 0:00,7:42:00 AM,5,5
3319,2,6/1/2019 0:00,10:27:00 AM,3,3
3320,40,6/1/2019 0:00,10:52:00 AM,5,5
3321,25,6/1/2019 0:00,2:24:00 PM,5,5
3322,32,6/1/2019 0:00,8:29:00 PM,5,5
3323,40,5/31/2019 0:00,7:59:00 AM,5,5
3324,28,5/30/2019 0:00,4:39:00 PM,5,5
3325,40,5/30/2019 0:00,12:46:00 AM,5,4
3326,40,5/30/2019 0:00,11:27:00 AM,2,2
3327,15,5/30/2019 0:00,12:13:00 PM,4,4
3328,9,5/30/2019 0:00,12:54:00 PM,3,4
3329,2,5/30/2019 0:00,12:54:00 PM,5,5
3330,41,5/29/2019 0:00,5:15:00 AM,3,5
3331,5,5/29/2019 0:00,6:16:00 AM,5,5
3332,9,5/29/2019 0:00,6:30:00 AM,5,5
3333,31,5/29/2019 0:00,6:32:00 AM,4,4
3334,42,5/29/2019 0:00,5:57:00 AM,4,4
3335,27,5/29/2019 0:00,8:28:00 AM,3,4
3336,32,5/29/2019 0:00,8:12:00 AM,5,4
3337,26,5/29/2019 0:00,8:54:00 AM,5,5
3338,9,5/29/2019 0:00,9:22:00 AM,5,5
3339,23,5/29/2019 0:00,9:54:00 AM,5,4
3340,9,5/29/2019 0:00,9:55:00 AM,4,4
3341,22,5/29/2019 0:00,10:21:00 AM,5,5
3342,25,5/29/2019 0:00,10:59:00 AM,5,4
3343,25,5/29/2019 0:00,1:23:00 PM,4,4
3344,19,5/29/2019 0:00,4:20:00 PM,5,5
3345,41,5/29/2019 0:00,5:10:00 PM,5,5
3346,32,5/29/2019 0:00,6:46:00 PM,5,5
3347,9,5/28/2019 0:00,10:59:00 AM,5,5
3348,25,5/28/2019 0:00,12:24:00 PM,4,4
3349,9,5/27/2019 0:00,8:22:00 AM,4,4
3350,22,5/27/2019 0:00,8:30:00 AM,4,4
3351,23,5/26/2019 0:00,8:18:00 AM,3,5
3352,40,5/26/2019 0:00,9:23:00 AM,5,5
3353,30,5/26/2019 0:00,10:29:00 AM,4,4
3354,20,5/26/2019 0:00,1:03:00 PM,5,5
3355,40,5/26/2019 0:00,2:20:00 PM,4,4
3356,22,5/26/2019 0:00,2:34:00 PM,4,4
3357,9,5/25/2019 0:00,10:13:00 AM,5,5
3358,1,5/25/2019 0:00,12:39:00 PM,5,5
3359,9,5/25/2019 0:00,2:33:00 PM,5,5
3360,9,5/25/2019 0:00,3:06:00 PM,4,4
3361,22,5/24/2019 0:00,6:37:00 AM,3,3
3362,10,5/24/2019 0:00,7:12:00 AM,5,5
3363,31,5/24/2019 0:00,11:44:00 AM,4,4
3364,25,5/24/2019 0:00,6:03:00 PM,5,5
3365,2,5/23/2019 0:00,7:16:00 AM,5,5
3366,2,5/23/2019 0:00,1:10:00 PM,2,5
3367,28,5/23/2019 0:00,4:52:00 PM,4,4
3368,23,5/22/2019 0:00,10:02:00 AM,5,5
3369,28,5/22/2019 0:00,12:50:00 PM,4,4
3370,22,5/21/2019 0:00,5:11:00 AM,5,5
3371,40,5/21/2019 0:00,7:55:00 AM,3,2
3372,23,5/21/2019 0:00,10:39:00 AM,5,5
3373,40,5/21/2019 0:00,12:10:00 PM,5,5
3374,40,5/21/2019 0:00,12:31:00 PM,5,5
3375,9,5/21/2019 0:00,2:25:00 PM,5,5
3376,17,5/21/2019 0:00,4:23:00 PM,4,4
3377,25,5/20/2019 0:00,9:29:00 PM,5,5
3378,22,5/18/2019 0:00,8:56:00 PM,3,3
3379,23,5/18/2019 0:00,7:43:00 AM,4,4
3380,40,5/18/2019 0:00,8:18:00 AM,5,5
3381,9,5/18/2019 0:00,7:59:00 AM,5,5
3382,9,5/18/2019 0:00,10:31:00 AM,5,5
3383,26,5/18/2019 0:00,11:14:00 AM,3,3
3384,40,5/18/2019 0:00,11:49:00 AM,5,5
3385,40,5/18/2019 0:00,4:14:00 PM,1,1
